Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
2,1,37,2,1849,5,25,1
1,1,37,1,1849,11,2,10
2,1,37,1,1851,6,6,1
1,1,37,1,1855,5,5,37
2,1,37,1,1857,5,8,1
2,1,37,2,1857,5,8,1
2,1,37,1,1863,4,10,1
2,1,37,1,1863,4,10,1
2,1,37,1,1863,4,10,1
2,1,37,1,1863,4,10,1
1,1,37,1,1864,4,5,14
1,1,37,1,1864,4,5,14
1,1,37,1,1864,4,12,14
1,1,37,1,1864,4,12,14
1,1,37,1,1864,4,12,14
1,1,37,1,1864,4,12,14
1,1,37,1,1864,4,12,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
1,1,37,1,1864,4,22,14
2,1,37,1,1866,12,21,15
2,1,37,1,1866,12,21,15
2,1,37,1,1868,2,14,10
2,1,37,1,1868,2,14,10
1,1,37,1,1868,5,1,1
1,1,37,1,1868,6,27,1
2,1,37,1,1869,10,1,1
2,1,37,1,1870,11,4,2
3,1,37,1,1871,3,17,1
2,1,37,1,1876,6,1,1
2,1,37,1,1877,11,2,1
1,1,37,1,1877,11,2,10
2,1,37,1,1877,11,2,10
2,1,37,1,1878,1,18,23
2,1,37,1,1878,5,24,1
2,1,37,1,1878,6,14,11
2,1,37,1,1878,6,14,11
2,1,37,1,1878,6,14,11
2,1,37,1,1878,10,25,2
2,1,37,1,1878,11,8,1
2,1,37,1,1878,12,6,2
2,1,37,1,1879,2,14,1
1,1,37,1,1879,5,16,4
2,1,37,1,1879,5,16,4
1,1,37,1,1879,5,16,4
2,1,37,1,1879,6,13,2
2,1,37,1,1879,6,20,2
2,1,37,1,1879,8,15,1
1,1,37,1,1879,8,29,1
2,1,37,1,1880,1,30,10
2,1,37,1,1880,5,7,4
2,1,37,1,1880,7,9,1
2,1,37,1,1880,9,3,1
1,1,37,1,1880,12,17,11
2,1,37,1,1881,4,29,1
2,1,37,1,1881,10,28,10
2,1,37,1,1881,11,4,1
2,1,37,1,1881,11,18,2
2,1,37,2,1882,1,13,1
2,1,37,1,1882,1,13,1
2,1,37,1,1882,1,13,1
2,1,37,1,1882,1,27,1
1,1,37,1,1882,5,19,1
2,1,37,1,1882,7,11,1
2,1,37,1,1882,12,29,1
2,1,37,1,1883,3,23,2
2,1,37,1,1883,6,1,1
2,1,37,1,1883,12,14,1
2,1,37,1,1883,12,20,2
1,1,37,1,1884,1,24,1
2,1,37,1,1884,5,2,1
2,1,37,1,1885,7,17,10
1,1,37,1,1885,8,7,10
2,1,37,1,1885,8,7,1
2,1,37,1,1885,8,7,1
2,1,37,1,1885,12,9,4
2,1,37,1,1885,12,9,4
2,1,37,1,1886,5,21,1
2,1,37,1,1886,6,1,2
2,1,37,1,1886,7,2,2
2,1,37,1,1886,11,11,2
2,1,37,1,1887,3,11,1
2,1,37,1,1887,6,18,20
2,1,37,1,1887,7,11,1
2,1,37,1,1889,1,25,1
2,1,37,1,1889,1,29,1
2,1,37,1,1889,7,11,1
1,1,37,1,1890,1,10,2
2,1,37,1,1890,2,7,1
2,1,37,1,1890,2,7,1
2,1,37,1,1891,7,2,10
2,1,37,1,1892,10,20,10
2,1,37,1,1892,10,20,10
2,1,37,1,1893,12,8,4
2,1,37,1,1894,1,5,1
1,1,37,1,1894,7,13,10
1,1,37,1,1894,7,13,10
2,1,37,1,1894,8,3,10
2,1,37,1,1895,7,25,1
2,1,37,1,1895,7,25,1
1,1,37,1,1896,2,13,23
2,1,37,1,1897,2,8,4
2,1,37,1,1897,11,17,1
2,1,37,1,1899,1,18,1
2,1,37,1,1899,5,18,2
2,1,37,1,1899,8,24,2
1,1,37,1,1899,10,19,1
2,1,37,1,1899,11,10,10
2,1,37,1,1900,2,8,1
2,1,37,1,1900,2,10,2
2,1,37,1,1900,3,15,10
1,1,37,1,1900,9,28,1
2,1,37,1,1901,9,13,2
2,1,37,1,1901,11,2,2
1,1,37,1,1902,2,26,1
2,1,37,1,1902,2,26,4
1,1,37,1,1902,2,26,4
2,1,37,1,1902,4,14,1
2,1,37,1,1902,7,8,2
3,1,37,1,1902,7,8,1
2,1,37,1,1902,11,25,2
2,1,37,1,1903,5,22,10
2,1,37,1,1903,9,10,11
1,1,37,1,1903,12,1,1
1,1,37,1,1904,2,25,10
2,1,37,1,1904,2,25,1
2,1,37,1,1904,5,19,1
2,1,37,1,1904,6,15,10
2,1,37,1,1904,10,28,1
2,1,37,1,1904,11,16,11
2,1,37,1,1904,12,2,1
2,1,37,1,1905,4,6,2
1,1,37,1,1905,7,20,1
2,1,37,1,1905,9,2,2
2,1,37,1,1905,9,14,1
2,1,37,1,1906,7,6,1
1,1,37,1,1906,8,1,1
2,1,37,1,1906,12,20,1
1,1,37,1,1907,2,8,1
2,1,37,1,1907,2,8,20
2,1,37,1,1907,2,8,1
2,1,37,1,1907,4,15,1
2,1,37,1,1907,8,20,2
2,1,37,1,1908,4,16,1
2,1,37,1,1908,11,20,1
2,1,37,1,1908,12,18,2
2,1,37,1,1910,3,12,1
2,2,37,1,1910,3,18,2
2,2,37,1,1911,2,10,1
2,2,37,1,1911,2,15,19
1,2,37,1,1911,2,24,1
2,2,37,1,1911,5,5,1
2,2,37,1,1911,5,12,1
2,2,37,1,1911,10,27,2
3,2,37,1,1911,11,24,11
1,2,37,1,1911,12,29,1
2,2,37,1,1912,5,17,1
2,2,37,1,1912,6,21,1
1,2,37,1,1914,3,6,10
2,2,37,1,1914,6,19,1
2,2,37,1,1914,8,21,10
2,2,37,1,1914,8,28,1
2,2,37,1,1914,10,16,1
2,2,37,1,1914,12,4,2
1,2,37,1,1915,9,3,10
2,2,37,1,1916,1,28,10
2,2,37,1,1916,2,25,10
2,2,37,1,1916,2,25,10
2,2,37,1,1916,7,7,4
2,2,37,1,1916,7,21,2
2,2,37,1,1916,8,1,1
2,2,37,1,1916,8,4,23
2,2,37,1,1917,5,25,1
2,2,37,1,1917,10,10,4
1,2,37,1,1917,11,9,1
2,2,37,1,1918,3,15,2
2,2,37,1,1918,5,24,1
2,2,37,1,1918,5,25,2
2,2,37,1,1918,6,7,1
2,2,37,1,1918,9,13,1
2,2,37,1,1918,12,20,1
2,2,37,1,1919,4,26,1
2,2,37,1,1919,6,27,2
2,2,37,1,1919,11,14,1
1,2,37,1,1920,1,16,2
1,2,37,1,1920,3,5,1
1,2,37,1,1920,3,5,1
2,2,37,1,1920,9,20,1
2,2,37,1,1920,12,3,2
2,2,37,1,1921,3,21,1
2,2,37,1,1921,5,27,1
2,2,37,1,1921,10,10,1
1,2,37,1,1921,10,20,1
2,2,37,1,1921,10,31,10
1,2,37,1,1921,11,21,1
2,2,37,1,1921,11,30,1
2,2,37,1,1922,9,15,2
2,2,37,1,1922,10,12,2
2,2,37,1,1923,4,27,1
2,2,37,1,1923,5,9,1
1,2,37,1,1923,6,26,1
2,2,37,1,1923,6,28,2
2,2,37,1,1923,12,7,27
2,2,37,1,1923,12,28,2
2,2,37,1,1924,11,28,10
2,2,37,1,1925,1,5,10
2,2,37,1,1925,1,5,10
1,2,37,1,1925,4,17,1
1,2,37,1,1925,4,17,1
2,2,37,1,1925,4,21,1
2,2,37,1,1925,5,8,1
2,2,37,1,1925,6,19,1
2,2,37,1,1925,10,2,2
2,2,37,1,1925,10,2,2
2,2,37,1,1926,1,8,10
2,2,37,1,1926,1,22,20
2,2,37,1,1926,6,11,1
2,2,37,1,1927,3,11,1
2,2,37,1,1927,6,10,23
2,2,37,1,1927,9,23,10
2,2,37,1,1927,12,9,1
2,2,37,1,1928,2,17,1
2,2,37,1,1928,5,25,10
2,2,37,1,1928,9,28,11
2,2,37,1,1929,4,26,1
2,2,37,1,1929,6,28,2
1,2,37,1,1929,9,12,2
2,2,37,1,1929,11,22,10
2,2,37,1,1930,3,14,1
2,2,37,1,1930,4,4,1
2,2,37,1,1930,4,17,2
2,2,37,1,1930,5,9,4
1,2,37,1,1930,5,23,11
2,2,37,1,1930,9,26,1
2,2,37,1,1930,9,26,1
2,2,37,1,1930,10,10,4
2,2,37,1,1930,11,7,1
2,2,37,1,1930,11,7,11
2,2,37,1,1931,1,23,1
2,2,37,1,1931,2,13,4
2,2,37,1,1931,2,13,1
2,2,37,1,1931,8,10,2
2,2,37,1,1931,8,21,1
2,2,37,1,1931,12,11,1
2,2,37,1,1931,12,11,1
2,2,37,1,1931,12,18,10
2,2,37,1,1932,1,8,11
2,2,37,1,1932,4,29,11
1,2,37,1,1932,7,15,1
2,2,37,1,1932,8,26,10
2,2,37,1,1932,10,14,10
2,2,37,1,1932,12,16,10
2,2,37,1,1932,12,16,10
1,2,37,1,1933,1,27,1
2,2,37,1,1933,5,19,10
1,2,37,1,1933,8,4,10
1,2,37,1,1933,9,8,1
2,2,37,1,1933,9,15,1
2,2,37,1,1934,3,16,1
2,2,37,1,1934,3,23,1
2,2,37,1,1934,4,27,1
1,2,37,1,1934,5,18,1
1,2,37,1,1934,5,18,10
2,2,37,1,1934,6,15,1
1,2,37,1,1934,6,22,1
1,2,37,1,1934,7,6,10
2,2,37,1,1934,9,21,1
2,2,37,1,1934,9,28,1
2,2,37,1,1934,9,28,1
2,2,37,1,1934,11,16,10
2,2,37,1,1934,11,16,10
1,2,37,1,1934,12,7,10
1,2,37,1,1934,12,7,10
1,2,37,1,1934,12,7,10
1,2,37,1,1934,12,13,1
1,2,37,1,1935,3,15,10
1,2,37,1,1935,7,12,1
2,2,37,1,1935,7,12,2
2,2,37,1,1935,8,2,1
2,2,37,1,1935,8,2,1
2,2,37,1,1935,8,9,10
2,2,37,1,1935,8,9,10
2,2,37,1,1935,9,6,1
1,2,37,1,1935,10,4,10
1,2,37,1,1935,10,4,10
1,2,37,1,1935,10,4,10
1,2,37,1,1936,1,17,1
1,3,37,1,1936,1,24,2
1,3,37,1,1936,1,31,1
2,3,37,1,1936,2,7,10
2,3,37,1,1936,2,7,10
2,2,37,1,1936,2,7,10
2,3,37,1,1936,3,19,2
1,3,37,1,1936,3,20,1
1,3,37,1,1936,3,27,1
2,3,37,1,1936,5,8,10
2,3,37,1,1936,5,8,10
1,3,37,1,1936,5,29,1
1,3,37,1,1936,6,19,1
2,2,37,1,1936,7,10,1
2,3,37,1,1936,7,17,1
2,3,37,1,1936,8,21,1
2,3,37,1,1936,8,21,2
1,2,37,1,1936,9,4,1
2,3,37,1,1936,9,4,1
2,3,37,1,1936,11,13,1
2,3,37,1,1936,11,20,1
2,3,37,1,1936,11,20,1
2,3,37,1,1936,12,11,23
2,3,37,1,1937,7,16,10
2,3,37,1,1937,7,16,10
2,3,37,1,1937,7,23,1
2,3,37,1,1937,7,23,1
1,2,37,1,1937,7,30,10
2,3,37,1,1937,7,30,2
2,3,37,1,1937,8,6,1
2,3,37,1,1937,8,13,1
2,2,37,1,1937,8,13,1
2,3,37,1,1937,12,10,2
2,3,37,1,1938,1,21,1
2,3,37,1,1938,2,4,4
1,3,37,1,1938,2,18,10
1,3,37,1,1938,2,18,1
2,2,37,1,1938,4,29,2
2,3,37,1,1938,4,29,2
2,3,37,1,1938,6,10,2
2,3,37,1,1938,6,17,2
2,3,37,1,1938,6,17,2
1,3,37,1,1938,7,1,1
1,3,37,1,1938,7,1,1
2,3,37,1,1938,7,1,1
2,3,37,1,1938,9,23,10
2,3,37,1,1938,9,23,10
2,3,37,1,1938,9,30,1
2,3,37,1,1938,11,18,2
2,3,37,1,1938,12,2,2
1,3,37,1,1938,12,9,1
2,3,37,1,1939,1,20,10
2,3,37,1,1939,4,7,10
2,3,37,1,1939,4,7,1
2,3,37,1,1939,5,5,1
2,3,37,1,1939,5,26,1
2,3,37,1,1939,6,9,1
2,3,37,1,1939,6,16,10
3,3,37,1,1939,7,7,1
2,3,37,1,1939,7,7,1
2,3,37,1,1939,9,1,4
1,3,37,1,1939,9,22,10
2,3,37,1,1939,10,6,27
2,3,37,1,1939,10,27,4
2,3,37,1,1939,10,28,1
2,3,37,1,1939,11,24,10
2,3,37,1,1940,1,19,1
2,3,37,1,1940,1,19,1
2,3,37,1,1940,2,16,23
2,3,37,1,1940,4,5,2
2,3,37,1,1940,5,24,2
2,3,37,1,1940,6,14,1
1,3,37,1,1940,6,28,1
2,3,37,1,1940,12,6,10
2,3,37,1,1941,4,18,1
2,3,37,1,1941,5,2,1
2,3,37,1,1941,5,23,1
2,3,37,1,1941,6,6,1
2,3,37,1,1941,6,13,1
1,3,37,1,1941,8,22,1
2,3,37,1,1941,9,5,1
2,3,37,1,1941,10,10,1
2,3,37,1,1941,12,12,1
1,3,37,1,1942,1,9,1
2,3,37,1,1942,2,13,1
2,3,37,1,1942,8,7,2
1,3,37,1,1942,8,21,1
1,3,37,1,1942,10,30,1
2,3,37,1,1942,10,30,2
2,3,37,2,1943,1,1,10
2,3,37,1,1943,1,1,10
2,3,37,1,1943,1,29,2
1,3,37,1,1943,2,19,1
2,3,37,1,1943,5,21,1
1,3,37,1,1943,6,4,10
3,3,37,1,1943,6,4,2
3,3,37,1,1943,6,4,2
2,3,37,1,1943,6,18,1
2,3,37,1,1943,10,8,1
2,3,37,1,1943,11,26,1
1,3,37,1,1943,12,10,1
1,3,37,1,1944,1,28,1
1,3,37,1,1944,2,18,2
2,3,37,1,1944,2,25,1
2,3,37,1,1944,11,3,1
2,3,37,1,1944,11,17,2
2,3,37,1,1944,11,24,2
2,3,37,2,1944,12,29,10
2,3,37,1,1944,12,29,10
2,3,37,1,1944,12,29,2
1,3,37,1,1945,3,9,10
1,3,37,1,1945,3,9,10
1,3,37,1,1945,3,9,10
1,3,37,1,1945,5,25,1
2,3,37,1,1945,6,6,2
2,3,37,1,1945,6,22,1
2,3,37,1,1945,10,26,2
2,3,37,1,1945,11,2,11
2,3,37,1,1946,2,15,1
2,3,37,1,1946,4,26,11
2,3,37,1,1946,5,4,1
2,3,37,1,1946,5,24,2
2,3,37,1,1946,6,28,1
1,3,37,1,1946,6,28,1
1,3,37,1,1946,11,1,1
2,3,37,1,1946,11,22,27
2,3,37,1,1946,11,22,27
2,3,37,1,1946,12,13,10
2,3,37,1,1946,12,13,10
2,3,37,1,1947,3,14,2
2,3,37,1,1947,3,28,10
2,3,37,1,1947,4,4,10
2,3,37,1,1947,4,11,1
2,3,37,1,1947,5,23,1
2,3,37,1,1947,6,6,1
2,3,37,1,1947,6,27,1
2,3,37,1,1947,6,27,2
2,3,37,1,1947,6,27,1
2,3,37,1,1947,10,3,20
1,3,37,1,1947,10,3,10
1,3,37,1,1947,10,3,10
2,3,37,1,1947,10,3,10
2,3,37,1,1947,10,3,10
2,3,37,1,1947,10,10,2
2,3,37,1,1947,10,31,1
2,3,37,1,1947,10,31,1
2,3,37,1,1947,10,31,1
2,3,37,1,1947,10,31,1
1,3,37,1,1947,11,14,2
2,3,37,1,1947,11,14,2
1,3,37,1,1947,11,14,2
2,3,37,1,1948,1,2,1
2,3,37,1,1948,1,16,1
2,3,37,1,1948,4,22,20
2,3,37,1,1948,4,23,26
2,3,37,1,1948,6,4,10
2,3,37,1,1948,6,4,10
1,3,37,1,1949,1,28,1
1,3,37,1,1949,3,18,1
1,3,37,1,1949,3,25,1
2,3,37,1,1949,12,9,23
2,3,37,1,1949,12,9,10
2,3,37,1,1949,12,9,20
2,3,37,1,1949,12,16,1
3,3,37,1,1949,12,30,10
3,3,37,1,1949,12,30,10
2,3,37,1,1950,1,6,1
1,3,37,1,1950,5,19,1
1,3,37,1,1950,7,21,2
1,3,37,1,1950,11,10,1
1,3,37,1,1950,11,24,2
1,3,37,1,1951,3,23,1
2,3,37,1,1952,6,6,19
2,3,37,1,1953,5,1,1
2,3,37,1,1953,5,29,2
2,3,37,1,1953,5,29,2
2,3,37,1,1953,11,6,1
2,3,37,1,1953,11,6,1
2,3,37,1,1955,7,15,11
2,3,37,1,1956,7,13,10
2,3,37,1,1957,11,22,20
2,3,37,1,1958,2,28,10
2,3,37,1,1958,12,5,2
2,3,37,1,1961,10,27,19
2,1,38,1,1889,3,24,1
1,1,38,1,1894,1,19,10
1,1,38,1,1900,9,14,1
1,1,38,1,1903,2,20,1
1,1,38,1,1903,3,6,10
1,1,38,1,1905,10,17,1
1,1,39,1,1792,11,15,1
1,1,39,1,1804,8,3,1
1,1,39,1,1808,12,10,1
3,1,39,1,1812,6,24,10
1,1,39,1,1816,11,30,10
1,1,39,1,1817,9,9,1
3,1,39,1,1819,7,1,10
3,1,39,1,1819,7,1,10
1,1,39,1,1823,5,15,1
1,1,39,1,1825,3,18,1
1,1,39,1,1825,12,30,10
3,4,39,1,1830,10,8,1
1,1,39,1,1830,11,5,1
1,1,39,1,1833,11,1,1
1,1,39,1,1836,10,14,1
1,1,39,1,1837,1,6,10
1,1,39,1,1837,6,30,10
1,1,39,1,1837,6,30,10
1,1,39,1,1838,2,9,1
1,1,39,1,1840,9,30,1
1,1,39,1,1843,1,12,1
1,1,39,1,1844,1,12,1
2,1,39,2,1844,2,9,1
1,1,39,1,1844,7,12,1
1,1,39,1,1849,1,29,24
1,1,39,1,1850,1,25,1
1,1,39,1,1852,1,30,11
1,1,39,1,1852,11,26,1
1,1,39,1,1854,9,8,1
2,1,39,1,1855,2,23,1
1,1,39,1,1855,6,1,10
1,1,39,1,1857,6,12,1
1,1,39,1,1858,12,17,1
1,1,39,1,1859,6,24,1
1,1,39,1,1861,1,25,1
1,1,39,1,1864,2,26,10
1,1,39,1,1865,3,24,1
1,1,39,1,1865,8,11,10
1,1,39,1,1866,4,27,10
1,1,39,1,1866,8,10,10
1,1,39,1,1866,8,24,10
1,1,39,1,1867,2,15,10
1,1,39,1,1867,4,30,10
1,1,39,1,1867,4,30,10
1,1,39,1,1867,4,30,10
1,1,39,1,1869,7,29,1
1,1,39,1,1870,3,24,1
1,1,39,1,1870,4,29,1
2,1,39,1,1871,4,25,1
1,1,39,1,1871,11,21,1
1,1,39,1,1872,4,7,1
1,1,39,1,1876,6,22,1
1,1,39,1,1876,9,29,10
1,1,39,1,1877,3,6,11
1,1,39,1,1877,6,15,10
1,1,39,1,1877,12,7,1
2,1,39,1,1878,5,31,10
1,1,39,1,1878,6,21,23
1,1,39,1,1879,2,13,1
1,1,39,1,1880,5,28,1
1,1,39,1,1880,6,25,10
1,1,39,1,1880,6,25,10
1,1,39,1,1880,6,25,1
2,1,39,1,1880,7,9,1
1,1,39,1,1880,8,25,1
1,1,39,1,1880,12,3,1
1,1,39,1,1883,10,12,1
1,1,39,1,1883,10,12,1
1,1,39,1,1884,2,29,1
1,1,39,1,1884,5,2,1
1,1,39,1,1884,5,16,1
1,1,39,1,1884,5,16,1
1,1,39,1,1884,5,23,1
1,1,39,1,1884,5,29,10
1,1,39,1,1884,12,16,1
1,1,39,1,1885,6,19,1
1,1,39,1,1885,7,31,1
1,1,39,1,1885,9,30,1
1,1,39,1,1885,10,17,1
1,1,39,1,1886,5,14,10
1,1,39,1,1887,9,2,10
1,1,39,1,1888,7,13,1
1,1,39,1,1888,8,3,1
1,1,39,1,1890,8,29,11
1,1,39,1,1890,12,2,1
1,1,39,1,1890,12,19,1
1,1,39,1,1890,12,19,1
1,1,39,1,1891,8,21,10
1,1,39,1,1891,12,18,1
1,1,39,1,1892,6,24,1
1,1,39,1,1892,9,9,1
1,1,39,1,1893,8,4,10
2,1,39,1,1894,6,22,1
1,1,39,1,1895,4,12,11
1,1,39,1,1895,4,26,1
1,1,39,1,1895,5,29,1
1,1,39,1,1895,6,26,6
1,1,39,1,1895,6,28,1
1,1,39,1,1895,9,17,1
1,1,39,1,1895,9,27,1
1,1,39,1,1896,4,29,1
1,2,39,1,1897,4,21,11
1,2,39,1,1897,11,19,1
2,2,39,1,1898,5,14,1
2,2,39,1,1898,11,4,1
1,2,39,1,1899,8,17,1
2,2,39,1,1900,11,9,11
1,2,39,1,1901,3,1,10
1,2,39,1,1901,6,28,1
1,2,39,1,1904,6,3,10
1,2,39,1,1904,6,17,1
2,2,39,1,1904,6,18,1
1,2,39,1,1904,7,14,10
1,2,39,1,1904,7,14,10
1,2,39,1,1904,7,22,10
1,2,39,1,1904,9,19,1
1,2,39,1,1904,10,7,1
1,2,39,1,1904,10,28,10
1,2,39,1,1904,11,25,10
2,2,39,1,1904,12,9,1
2,2,39,1,1905,3,24,10
2,2,39,1,1906,9,21,1
1,2,39,1,1907,2,15,1
1,2,39,1,1907,4,19,1
1,2,39,1,1907,6,28,1
1,2,39,1,1907,11,1,1
1,2,39,1,1907,12,20,10
1,2,39,1,1909,10,29,1
1,2,39,1,1910,1,19,1
2,2,39,1,1910,2,5,10
2,2,39,1,1910,9,2,1
1,2,39,1,1911,7,28,1
1,2,39,1,1911,10,27,10
2,2,39,1,1911,11,3,10
1,2,39,1,1912,11,15,10
1,2,39,1,1912,11,22,10
1,2,39,1,1913,12,12,1
1,2,39,1,1914,12,4,1
2,2,39,1,1914,12,4,1
2,2,39,1,1917,2,6,1
1,2,39,1,1917,6,22,1
1,2,39,1,1917,12,12,1
1,2,39,1,1918,2,1,1
2,2,39,1,1918,7,26,10
1,2,39,1,1918,10,4,1
2,2,39,1,1918,10,18,1
1,2,39,1,1919,2,21,1
1,2,39,1,1919,2,21,1
1,2,39,1,1919,7,24,1
1,2,39,1,1919,10,17,1
1,2,39,1,1920,3,9,10
1,2,39,1,1920,3,9,10
1,2,39,1,1920,3,31,1
1,2,39,1,1921,1,7,1
1,2,39,1,1921,5,28,1
1,2,39,1,1921,6,2,1
2,2,39,1,1921,7,1,10
1,2,39,1,1921,8,29,10
1,2,39,1,1921,9,20,1
2,2,39,1,1922,2,24,1
1,2,39,1,1922,3,1,10
2,2,39,1,1922,3,3,11
1,2,39,1,1922,3,3,10
1,2,39,1,1922,3,25,10
2,2,39,1,1922,5,5,10
2,2,39,1,1922,5,5,1
1,2,39,1,1922,5,9,10
1,2,39,1,1922,6,14,10
1,2,39,1,1922,6,20,10
1,2,39,1,1922,6,23,11
2,2,39,1,1923,1,26,1
1,2,39,1,1923,2,16,1
1,2,39,1,1923,3,2,10
1,2,39,1,1923,4,13,1
1,2,39,1,1923,4,27,1
2,2,39,1,1923,7,13,1
2,2,39,1,1923,9,6,1
1,2,39,1,1923,11,2,1
1,2,39,1,1923,12,8,1
1,2,39,1,1924,1,4,10
1,2,39,1,1924,2,8,1
2,2,39,1,1924,3,28,1
2,2,39,1,1924,4,15,1
1,2,39,1,1924,4,29,1
1,2,39,1,1924,6,24,1
2,2,39,1,1924,12,5,11
1,2,39,1,1924,12,12,1
1,2,39,1,1925,1,9,1
2,2,39,1,1925,2,9,1
1,2,39,1,1925,4,24,1
1,2,39,1,1925,5,1,10
1,2,39,1,1925,5,16,1
1,2,39,1,1925,6,12,1
1,2,39,1,1925,8,7,10
1,2,39,1,1925,9,4,11
2,2,39,1,1925,9,18,10
2,2,39,1,1925,11,20,10
1,2,39,1,1925,11,20,1
1,2,39,1,1926,6,25,1
1,2,39,1,1926,9,2,6
1,2,39,1,1926,9,2,6
2,2,39,1,1926,11,26,10
1,2,39,1,1927,3,31,1
1,2,39,1,1927,4,8,11
1,2,39,1,1927,4,8,1
1,2,39,1,1927,6,10,1
1,2,39,1,1927,6,10,1
1,2,39,1,1927,6,17,1
1,2,39,1,1927,7,18,1
1,2,39,1,1928,1,6,11
2,2,39,1,1928,1,9,1
2,2,39,1,1928,3,15,1
2,2,39,1,1928,7,5,1
2,2,39,1,1928,7,5,1
1,2,39,1,1928,11,30,11
2,2,39,1,1928,11,30,1
2,2,39,1,1929,1,11,1
1,2,39,1,1929,2,15,23
1,2,39,1,1929,7,1,1
1,2,39,1,1929,7,19,1
1,2,39,1,1929,11,1,1
1,2,39,1,1930,2,28,1
2,2,39,1,1930,6,13,10
1,2,39,1,1930,6,20,10
1,2,39,1,1930,7,11,10
1,2,39,1,1930,11,10,1
1,2,39,1,1930,11,10,1
1,2,39,1,1931,1,30,10
1,2,39,1,1931,1,30,10
1,2,39,1,1931,1,30,10
1,2,39,1,1931,4,7,1
1,2,39,1,1931,5,25,10
2,2,39,1,1931,11,13,1
2,2,39,1,1931,11,13,1
1,2,39,1,1931,11,20,1
1,2,39,1,1932,1,8,1
1,2,39,1,1932,3,11,10
1,2,39,1,1932,4,22,1
1,2,39,1,1932,6,3,10
2,2,39,1,1932,6,3,1
2,2,39,1,1932,6,10,10
2,2,39,1,1932,7,22,10
1,2,39,1,1933,1,7,1
2,2,39,1,1933,3,10,10
1,2,39,1,1933,3,10,10
1,2,39,1,1933,3,22,1
1,2,39,1,1933,4,28,1
1,2,39,1,1933,4,28,1
2,2,39,1,1933,11,24,1
1,2,39,1,1933,11,24,1
1,2,39,1,1933,12,29,1
1,2,39,1,1934,2,6,1
2,2,39,1,1934,6,25,1
1,2,39,1,1934,10,15,1
1,2,39,1,1934,10,17,1
1,2,39,1,1934,11,22,10
1,2,39,1,1934,11,22,10
2,2,39,1,1934,11,23,1
2,2,39,1,1935,1,4,1
1,2,39,1,1935,6,1,19
1,2,39,1,1935,7,22,10
1,2,39,1,1935,8,9,1
2,2,39,1,1935,9,27,1
2,2,39,1,1935,10,23,1
1,2,39,1,1935,11,1,11
1,2,39,1,1936,3,11,10
1,2,39,1,1936,6,23,10
1,2,39,1,1936,7,1,1
1,2,39,1,1936,8,5,10
1,2,39,1,1937,5,19,10
2,2,39,1,1937,12,17,1
1,2,39,1,1938,1,17,1
1,2,39,1,1938,1,17,10
1,2,39,1,1938,3,25,10
2,2,39,1,1938,6,27,10
1,2,39,1,1938,7,6,1
1,2,39,1,1938,7,13,1
2,2,39,1,1938,9,26,1
2,2,39,1,1938,10,26,1
1,2,39,1,1938,11,3,1
1,2,39,1,1938,11,30,1
1,2,39,2,1938,12,7,1
1,2,39,1,1938,12,21,1
1,2,39,1,1939,2,1,1
1,2,39,1,1939,3,3,10
1,2,39,1,1939,4,19,1
1,2,39,1,1939,4,19,1
1,2,39,1,1939,4,19,1
1,2,39,1,1939,4,26,1
1,2,39,1,1939,5,9,1
2,2,39,1,1939,6,14,10
4,2,39,1,1939,7,12,1
1,2,39,1,1939,10,25,10
2,2,39,1,1940,7,10,1
2,2,39,1,1940,10,23,1
1,2,39,1,1941,1,14,10
1,2,39,1,1941,1,14,10
1,2,39,1,1941,2,25,1
1,2,39,1,1942,1,21,10
1,2,39,1,1942,7,22,1
2,2,39,1,1943,3,31,1
2,2,39,1,1943,4,26,1
1,2,39,1,1943,6,30,11
2,2,39,1,1943,9,15,10
1,2,39,1,1943,10,4,11
1,2,39,1,1944,1,14,1
2,2,39,1,1945,4,6,1
1,2,39,1,1945,4,20,1
2,2,39,1,1945,9,8,10
1,2,39,1,1945,10,3,1
1,2,39,1,1946,2,9,1
1,2,39,1,1946,2,9,1
1,2,39,1,1947,4,2,1
2,2,39,1,1947,4,16,1
2,2,39,1,1947,6,5,10
2,2,39,1,1947,11,28,10
2,2,39,1,1948,1,30,10
2,2,39,1,1948,3,12,10
1,2,39,1,1948,4,23,11
2,2,39,1,1948,7,2,1
1,2,39,1,1948,7,16,10
1,2,39,1,1948,8,20,10
2,2,39,1,1948,10,25,19
1,2,39,1,1949,1,3,11
1,2,39,1,1949,2,2,11
2,2,39,1,1949,2,22,1
1,2,39,1,1949,3,4,1
1,2,39,1,1949,4,8,1
1,2,39,1,1949,4,11,1
1,2,39,1,1949,4,29,1
1,2,39,1,1949,5,4,10
1,2,39,1,1949,5,27,1
2,2,39,1,1949,6,23,1
1,2,39,1,1949,7,22,1
1,2,39,1,1949,7,25,1
1,2,39,1,1950,2,24,23
2,2,39,1,1950,5,10,10
1,2,39,1,1950,7,21,1
